year;competition_name;competitor;Apollon's Wheels;Max Deadlift;Hummer Push;Timber Carry;Medicine Ball Toss;Hammer Lift;Dumbbell Press;Weight Throw;Super Yoke;Manhood Stones;Austrian Oak;Bale Tote;Cyr Dumbbell;Bag Over Bar;Stone to Shoulder;Húsafell Stone;Wheel of Pain;Trial by Stone;Max Squat;Max Log Lift;Steintossen;Webster Stones;Stones of Strength;Car Walk;Farmer's Walk;Atlas Stones;Truck Pull;Natural Stones;Frame Carry;Stone Over Bar;Log Lift;Deadlift;Arm Over Arm Pull;Keg Toss;Squat Lift;Viking Press;Power Stairs;Medley;Axle Press;Tank Pull;Sack Carry;Loading Race;Tire Flip;Hercules Hold;Rock Press;Conan's Wheel;Crucifix Hold;Wheelbarrow Carry;Block Carry;Max Axle Press;Shield Carry;Overhead Medley;Front Hold;Bus Pull;Flip & Drag;Nicol Stones;Deadlift Ladder;Carry & Drag;Deadlift Hold;Fingal's Fingers;Carry Medley;Log Medley;Africa Stone;Sled Pull;Keg Carry;Hip Lift;Carry & Flip;Cross Carry;Pole Push;Safe Lift;Dumbbell Medley;Cyr Dumbbell Ladder;Inver Stones;Rogue-a-Coaster;The Duel;Leg Press;Medley #1;Chest Press;Medley #2;Flag Hoist;McGlashen Stones;Car Flip;Tug of War;Plane Pull;Vertical Lift;Train Pull;Fridge Carry;Ding Carry;Circus Barbell;Kettlebell Toss;Overhead Press;Giant's Medley;Log Ladder;Titan's Turntable;Flintstone Barbell;Max Dumbbell;Basque Circle;Car Pull;Giant Farmer's Walk;Wrestling;Block Press;Norse Hammers;Load & Drag;Bullion Toss;Last Man Standing;Elephant Carry;Load & Carry;Circle of Strength;Loading Medley;Pickaxe Hold;Stone Off;Train Push;Wrecking Ball Hold;Deadlift Machine;Chain Railway Carriage;Axle Death-Lift
2013;WSM Final - group;G. van Staden;;;;;;;;;2.0;;;;;;;;;;;;;;;;;3.0;5.0;;;;;;;3.5;;;;;3.5;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;G. Hicks;;;;;;;;;4.0;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;1.5;;;;;3.5;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;S. Cummine;;;;;;;;;1.0;;;;;;;;;;;;;;;;;2.0;6.0;;;;;;;1.5;;;;;1.5;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;B. Shaw;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;4.0;;6.0;;;;;6.0;;;6.0;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;T. Hollands;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;5.5;;3.0;;;;;4.5;;;5.0;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;M. Wildauer;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;5.5;;5.0;;;;;2.0;;;3.0;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;D. Zageris;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;3.0;;4.0;;;;;2.0;;;4.0;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;J. Järvi;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;1.0;;1.5;;;;;4.5;;;1.0;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;F. Scheun;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;2.0;;1.5;;;;;2.0;;;2.0;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;Ž. Savickas;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;6.0;;;;;5.0;;;;5.5;;;;;;5.0;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;M. Burke;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;5.0;;;;;3.0;;;;3.5;;;;;;6.0;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;K. Radzikowski;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;2.0;;;;;4.0;;;;5.5;;;;;;2.0;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;M. Felix;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;3.0;;;;;6.0;;;;1.0;;;;;;4.0;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;B. Solvang;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;4.0;;;;;1.5;;;;3.5;;;;;;1.0;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;A. Moonen;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;1.0;;;;;1.5;;;;2.0;;;;;;3.0;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;M. Koklyaev;;;;;;;;;2.0;;;;;;;;;;;;;;;;;5.0;;;;;;;;3.0;4.5;5.0;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;M. Jenkins;;;;;;;;;5.0;;;;;;;;;;;;;;;;;6.0;;;;;;;;5.5;2.0;3.5;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;E. Hall;;;;;;;;;1.0;;;;;;;;;;;;;;;;;3.0;;;;;;;;3.0;6.0;6.0;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;W. Brant;;;;;;;;;3.0;;;;;;;;;;;;;;;;;4.0;;;;;;;;5.5;4.5;3.5;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;�. Nagy;;;;;;;;;4.0;;;;;;;;;;;;;;;;;1.0;;;;;;;;3.0;3.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;WSM Final - group;L. Renals;;;;;;;;;6.0;;;;;;;;;;;;;;;;;2.0;;;;;;;;1.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;M. Burke;;;;;;;;;5.0;;;;;;;;;;;;;;;;;2.0;5.0;;;;6.0;;;;5.0;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;T. Hollands;;;;;;;;;6.0;;;;;;;;;;;;;;;;;5.0;6.0;;;;3.5;;;;4.0;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;W. Brant;;;;;;;;;4.0;;;;;;;;;;;;;;;;;6.0;4.0;;;;5.0;;;;6.0;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;T. Rodríguez;;;;;;;;;3.0;;;;;;;;;;;;;;;;;3.0;1.0;;;;3.5;;;;3.0;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;Ø. Rein;;;;;;;;;2.0;;;;;;;;;;;;;;;;;4.0;2.0;;;;0.0;;;;1.0;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;F. Scheun;;;;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;3.0;;;;0.0;;;;2.0;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;H. Björnsson;;;;;;;;;;;;;;;;;;;;;;;;6.0;;6.0;;;;;;5.0;;;;4.5;;;;;;6.0;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;J. Caron;;;;;;;;;;;;;;;;;;;;;;;;4.0;;4.0;;;;;;6.0;;;;6.0;;;;;;5.0;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;D. Ostlund;;;;;;;;;;;;;;;;;;;;;;;;5.0;;5.0;;;;;;2.0;;;;4.5;;;;;;4.0;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;R. Kobylarz;;;;;;;;;;;;;;;;;;;;;;;;3.0;;3.0;;;;;;4.0;;;;0.0;;;;;;2.0;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;B. Kelsey;;;;;;;;;;;;;;;;;;;;;;;;2.0;;2.0;;;;;;1.0;;;;3.0;;;;;;1.0;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;R. Oberst;;;;;;;;;;;;;;;;;;;;;;;;1.0;;0.0;;;;;;3.0;;;;0.0;;;;;;3.0;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;J. Pritchett;;;;;;;;;6.0;;;;;;;;;;;;;;;;;6.0;4.0;;;;3.5;;;;5.0;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;E. Hall;;;;;;;;;2.0;;;;;;;;;;;;;;;;;1.0;6.0;;;;5.5;;;;6.0;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;M. Caruso;;;;;;;;;5.0;;;;;;;;;;;;;;;;;3.0;1.0;;;;5.5;;;;3.0;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;G. Szymański;;;;;;;;;4.0;;;;;;;;;;;;;;;;;2.0;5.0;;;;2.0;;;;1.0;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;D. Savatinov;;;;;;;;;3.0;;;;;;;;;;;;;;;;;4.0;2.0;;;;3.5;;;;4.0;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;L. Nämi;;;;;;;;;1.0;;;;;;;;;;;;;;;;;5.0;3.0;;;;1.0;;;;2.0;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;Ž. Savickas;;;;;;;;;4.0;;;;;;;;;;;;;;;;;3.0;6.0;;;;;5.0;;;;5.5;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;L. Shahlaei;;;;;;;;;6.0;;;;;;;;;;;;;;;;;4.0;5.0;;;;;6.0;;;;3.5;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;M. Felix;;;;;;;;;3.0;;;;;;;;;;;;;;;;;6.0;4.0;;;;;4.0;;;;3.5;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;N. Best;;;;;;;;;5.0;;;;;;;;;;;;;;;;;5.0;3.0;;;;;1.0;;;;2.0;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;B. Solvang;;;;;;;;;1.0;;;;;;;;;;;;;;;;;2.0;2.0;;;;;2.0;;;;5.5;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;E. le Roux;;;;;;;;;2.0;;;;;;;;;;;;;;;;;1.0;1.0;;;;;3.0;;;;0.0;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;B. Shaw;;;;;;;;;;;;;;;;;;;;;;;;6.0;;0.0;;;;;4.0;5.0;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;M. Wildauer;;;;;;;;;;;;;;;;;;;;;;;;5.0;;6.0;;;;;1.0;6.0;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;G. Hicks;;;;;;;;;;;;;;;;;;;;;;;;4.0;;5.0;;;;;5.0;3.0;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;M. Shivlyakov;;;;;;;;;;;;;;;;;;;;;;;;3.0;;2.0;;;;;6.0;2.0;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;G. van Staden;;;;;;;;;;;;;;;;;;;;;;;;1.0;;4.0;;;;;2.5;1.0;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;WSM Final - group;S. Cummine;;;;;;;;;;;;;;;;;;;;;;;;2.0;;3.0;;;;;2.5;4.0;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;B. Shaw;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;;;6.0;;;;;;;;;;5.0;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.5;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;J. Caron;;;;;;;;;;;;;;;;;;;;;;;;;;12.0;;;;;;5.0;;;;;;;;;;6.0;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;M. Forsmark;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;;;;3.5;;;;;;;;;;3.0;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;R. Oberst;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;1.0;;;;;;;;;;2.0;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.5;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;A. Bishop;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;2.0;;;;;;;;;;1.0;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;M. Baron;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;3.5;;;;;;;;;;4.0;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;H. Björnsson;;;;;;;3.0;;;;;;;;;;;;;;;;;;;12.0;;;;;;;;;5.0;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;6.0;;;;;;;;;;;;;;
2015;WSM Final - group;D. Savatinov;;;;;;;6.0;;;;;;;;;;;;;;;;;;;10.0;;;;;;;;;2.0;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;4.0;;;;;;;;;;;;;;
2015;WSM Final - group;R. Kobylarz;;;;;;;5.0;;;;;;;;;;;;;;;;;;;8.0;;;;;;;;;0.0;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;5.0;;;;;;;;;;;;;;
2015;WSM Final - group;J. Thigpen;;;;;;;0.0;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;6.0;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;0.0;;;;;;;;;;;;;;
2015;WSM Final - group;�. Nagy;;;;;;;4.0;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;4.0;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;2.0;;;;;;;;;;;;;;
2015;WSM Final - group;G. Hicks;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;3.0;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;3.0;;;;;;;;;;;;;;
2015;WSM Final - group;Ž. Savickas;;;;;;;6.0;;;;;;;;;;;;;;;;;;;10.0;;;;;;;;;6.0;;;;;;;6.0;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;
2015;WSM Final - group;M. Shivlyakov;;;;;;;5.0;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;5.0;;;;;;;2.0;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;
2015;WSM Final - group;N. Best;;;;;;;4.0;;;;;;;;;;;;;;;;;;;12.0;;;;;;;;;0.0;;;;;;;4.0;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;
2015;WSM Final - group;D. Nyström;;;;;;;3.0;;;;;;;;;;;;;;;;;;;8.0;;;;;;;;;0.0;;;;;;;3.0;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;
2015;WSM Final - group;B. Magnússon;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;4.0;;;;;;;1.0;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;
2015;WSM Final - group;L. Shahlaei;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;5.0;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;
2015;WSM Final - group;M. Felix;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;;;6.0;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;1.0;;;;;;;6.0;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;J. Pritchett;;;;;;;;;;;;;;;;;;;;;;;;;;12.0;;;;;;3.5;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;3.0;;;;;;;4.0;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;D. Zageris;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;3.5;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;6.0;;;;;;;5.0;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;K. Radzikowski;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;5.0;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;4.0;;;;;;;3.0;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;A. Lysenko;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;;;;0.0;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;2.0;;;;;;;2.0;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;G. van Staden;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;2.0;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;5.0;;;;;;;1.0;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;M. Burke;;;;;;;;;;;;;;;;;;;;;;;;;;12.0;;;;;;3.0;;;;;;;;;;6.0;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;E. Hall;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;;;;6.0;;;;;;;;;;4.0;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;M. Belšak;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;;;5.0;;;;;;;;;;5.0;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.5;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;G. Szymański;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;4.0;;;;;;;;;;3.0;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;M. Caruso;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;2.0;;;;;;;;;;2.0;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.5;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;WSM Final - group;O. Hansen;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;1.0;;;;;;;;;;1.0;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;WSM Final - group;M. Licis;;;;;;;5.0;;;;;;;;;;;;;;;;;;;12.0;;;;;;;;;6.0;;;;;;;6.0;;4.0;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;WSM Final - group;M. Belšak;;;;;;;6.0;;;;;;;;;;;;;;;;;;;8.0;;;;;;;;;5.0;;;;;;;5.0;;2.0;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;WSM Final - group;M. Felix;;;;;;;3.0;;;;;;;;;;;;;;;;;;;10.0;;;;;;;;;0.0;;;;;;;1.0;;6.0;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;WSM Final - group;L. Stoltman;;;;;;;4.0;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;3.0;;;;;;;3.0;;3.0;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
